gene_id	gene_name	gene_type	trimmed_mean_expression	median_expression	
ENSG00000254402.7	LRRC24	protein_coding	0.0	0.0
ENSG00000254403.1	OR10Y1P	unprocessed_pseudogene	0.11558581	0.0
ENSG00000254404.1	AP003306.1	lncRNA	0.006459705	0.0
ENSG00000254406.1	AP001994.1	processed_pseudogene	0.2227938	0.1361
ENSG00000254407.1	PHBP17	processed_pseudogene	0.008041675	0.0
ENSG00000254408.1	OR4A1P	unprocessed_pseudogene	0.0	0.0
ENSG00000254409.3	AC087521.3	lncRNA	0.64055043	0.4334
ENSG00000254411.1	AP002512.1	processed_pseudogene	0.0	0.0
ENSG00000254412.1	AC118273.1	processed_pseudogene	0.0007133991	0.0
ENSG00000254413.8	CHKB-CPT1B	protein_coding	0.31157735	0.22905001
ENSG00000254415.3	SIGLEC14	protein_coding	27.847925	15.861
ENSG00000254416.6	LINC02732	lncRNA	0.09585034	0.03705
ENSG00000254417.1	LINC02584	lncRNA	0.034433007	0.0
ENSG00000254418.1	SPON1-AS1	lncRNA	1.2657311	0.4577
ENSG00000254419.1	AL139349.1	lncRNA	13.373434	11.5161495
ENSG00000254420.1	AP003086.1	lncRNA	7.583699	5.3835
ENSG00000254422.1	AP000942.2	lncRNA	0.0	0.0
ENSG00000254423.1	AC087203.1	processed_pseudogene	0.03904739	0.0
ENSG00000254424.1	AP003733.2	processed_pseudogene	0.01978335	0.0
ENSG00000254425.1	AC022690.1	processed_pseudogene	0.010494779	0.0
ENSG00000254427.2	LINC02696	lncRNA	0.05049024	0.0231
ENSG00000254428.1	AP003392.1	lncRNA	33.567974	29.857899
ENSG00000254429.1	AP001972.1	lncRNA	0.0	0.0
ENSG00000254430.1	OR6M3P	unprocessed_pseudogene	0.0064729056	0.0
ENSG00000254431.1	AC084083.1	lncRNA	2.8698046	1.75525
ENSG00000254432.1	AC113143.1	lncRNA	5.0342155	2.6412
ENSG00000254433.1	AP001001.1	lncRNA	2.8101695	2.24545
ENSG00000254434.1	AP006295.1	lncRNA	0.0039822664	0.0
ENSG00000254436.1	AP000648.2	processed_pseudogene	0.009329755	0.0
ENSG00000254437.1	AP003398.1	processed_pseudogene	0.0011360592	0.0
ENSG00000254438.1	LINC02683	lncRNA	0.091433495	0.0
ENSG00000254440.3	PBOV1	protein_coding	0.0433198	0.0114
ENSG00000254441.1	EIF2S2P6	processed_pseudogene	1.8162585	1.2787
ENSG00000254442.1	AP000859.1	processed_pseudogene	0.0056921183	0.0
ENSG00000254443.1	AC068733.1	lncRNA	0.037601873	0.0
ENSG00000254444.1	AC022762.1	lncRNA	0.1328922	0.0365
ENSG00000254445.1	HSPB2-C11orf52	protein_coding	0.0	0.0
ENSG00000254447.3	OR7E11P	lncRNA	0.03865202	0.0
ENSG00000254449.1	SF3A3P2	processed_pseudogene	1.2977673	0.77779996
ENSG00000254450.1	ALG9-IT1	lncRNA	1.9548184	1.22195
ENSG00000254451.2	CAPS2-AS1	lncRNA	0.028282953	0.0
ENSG00000254452.1	AP001107.2	lncRNA	0.0	0.0
ENSG00000254453.1	NAV2-AS2	lncRNA	0.034348182	0.0
ENSG00000254454.2	RCC2P6	processed_pseudogene	1.2648789	0.91024995
ENSG00000254455.1	HIGD1AP10	processed_pseudogene	0.17349891	0.0
ENSG00000254456.6	LINC02699	lncRNA	0.0052463054	0.0
ENSG00000254457.3	OR5D2P	unprocessed_pseudogene	0.0	0.0
ENSG00000254458.1	AP001107.3	lncRNA	0.3493544	0.16049999
ENSG00000254459.1	AP002812.2	lncRNA	1.8981768	1.30635
ENSG00000254460.1	AP002815.1	lncRNA	0.8009448	0.356
ENSG00000254461.1	AP001107.4	lncRNA	2.7721987	2.15035
ENSG00000254463.1	PPIAP41	processed_pseudogene	10.323807	6.6027
ENSG00000254464.1	OR4A3P	unprocessed_pseudogene	0.0	0.0
ENSG00000254465.1	THAP12P4	processed_pseudogene	0.010550542	0.0
ENSG00000254466.2	OR4D10	protein_coding	0.005779803	0.0
ENSG00000254467.2	AP002765.1	lncRNA	0.036710836	0.0
ENSG00000254468.2	AC069287.1	lncRNA	0.005072808	0.0
ENSG00000254469.7	AP002495.1	protein_coding	3.2192023	2.45325
ENSG00000254470.3	AP5B1	protein_coding	93.148575	71.0785
ENSG00000254471.1	AP001284.1	processed_pseudogene	0.025495471	0.0
ENSG00000254472.1	OR4A49P	unprocessed_pseudogene	0.001346995	0.0
ENSG00000254473.1	AL354920.1	lncRNA	3.026108	2.6227999
ENSG00000254475.1	OR2AT1P	unprocessed_pseudogene	0.013504826	0.0
ENSG00000254477.2	AP000640.1	lncRNA	3.427892	1.7871001
ENSG00000254478.1	AP004609.2	processed_pseudogene	0.12935823	0.0
ENSG00000254479.1	SLC25A1P1	processed_pseudogene	0.80415064	0.42045
ENSG00000254480.2	LINC02749	lncRNA	0.27634344	0.15675
ENSG00000254481.1	PTP4A2P2	processed_pseudogene	1.8915136	1.3687
ENSG00000254482.1	AP003102.1	processed_pseudogene	0.0315402	0.0
ENSG00000254483.1	SUGT1P4	unprocessed_pseudogene	0.0	0.0
ENSG00000254484.1	AP002336.1	lncRNA	9.969703	6.94005
ENSG00000254485.5	AC026191.1	lncRNA	0.08001231	0.04175
ENSG00000254486.1	LINC02547	lncRNA	0.031908374	0.01095
ENSG00000254487.2	AC130364.1	unprocessed_pseudogene	0.00014512315	0.0
ENSG00000254488.1	AC007876.1	lncRNA	0.04376995	0.0
ENSG00000254489.2	MPPED2-AS1	lncRNA	0.04618483	0.0
ENSG00000254490.1	OR5M7P	unprocessed_pseudogene	0.0	0.0
ENSG00000254491.1	AC022832.1	processed_pseudogene	0.000495665	0.0
ENSG00000254492.1	AP001328.1	processed_pseudogene	0.06560896	0.0
ENSG00000254495.1	AP000487.2	lncRNA	4.3711624	2.84565
ENSG00000254496.1	CBX3P8	processed_pseudogene	0.0013844336	0.0
ENSG00000254497.1	AC103681.1	lncRNA	0.011736058	0.0
ENSG00000254498.1	AC104042.1	processed_pseudogene	0.022016551	0.0
ENSG00000254499.1	AC002056.2	lncRNA	0.7442086	0.22805
ENSG00000254500.1	RANP3	processed_pseudogene	1.8002005	1.21955
ENSG00000254501.1	AP003068.1	lncRNA	0.030046208	0.0
ENSG00000254502.1	FNTAP1	processed_pseudogene	0.2197799	0.16440001
ENSG00000254503.1	AC010319.1	processed_pseudogene	3.4298332	2.66875
ENSG00000254505.11	CHMP4A	protein_coding	5.675625	5.1627
ENSG00000254506.1	AP003080.1	transcribed_processed_pseudogene	0.029622756	0.0
ENSG00000254507.2	DEFB131E	transcribed_processed_pseudogene	0.011697932	0.0
ENSG00000254508.5	FBXO3-DT	lncRNA	0.10052316	0.0
ENSG00000254509.1	AP000866.3	processed_pseudogene	0.0	0.0
ENSG00000254510.2	AP001107.5	lncRNA	0.07851291	0.0236
ENSG00000254511.1	AP002802.1	lncRNA	0.010757538	0.0
ENSG00000254512.1	PHBP2	processed_pseudogene	0.0032536946	0.0
ENSG00000254514.1	AC103855.1	lncRNA	0.0028008868	0.0
ENSG00000254515.1	AP001124.1	processed_pseudogene	0.0034241378	0.0
ENSG00000254516.1	LINC02760	lncRNA	0.0	0.0
ENSG00000254517.1	AC027369.2	unprocessed_pseudogene	0.003948079	0.0
ENSG00000254518.1	LINC02750	lncRNA	0.006833891	0.0
ENSG00000254519.5	AC044839.1	lncRNA	0.027834779	0.016150001
ENSG00000254521.7	SIGLEC12	protein_coding	8.421837	2.00085
ENSG00000254522.1	AP001767.1	processed_pseudogene	5.0747356	1.5281501
ENSG00000254524.1	OR8I4P	unprocessed_pseudogene	0.0	0.0
ENSG00000254526.1	AC090791.1	lncRNA	0.0011966502	0.0
ENSG00000254527.1	ENPP7P12	processed_pseudogene	1.7869499	0.89975
ENSG00000254528.7	AP000757.1	lncRNA	0.8057598	0.35675
ENSG00000254529.1	MRGPRX7P	unprocessed_pseudogene	0.0035615761	0.0
ENSG00000254530.2	LINC02755	lncRNA	0.009987193	0.0
ENSG00000254531.1	FLJ20021	lncRNA	9.2645035	8.22035
ENSG00000254532.2	AL358944.1	lncRNA	0.1393797	0.0
ENSG00000254533.1	AF186192.1	lncRNA	0.016021183	0.0
ENSG00000254534.1	AP000776.1	unprocessed_pseudogene	0.0034507392	0.0
ENSG00000254535.4	PABPC4L	protein_coding	0.46750063	0.0
ENSG00000254536.2	AL360181.3	protein_coding	1.6783725	1.38175
ENSG00000254537.1	AL137161.1	processed_pseudogene	0.032002565	0.0
ENSG00000254538.1	AC027018.1	lncRNA	6.363755	4.25585
ENSG00000254539.1	AC239804.1	lncRNA	0.039484043	0.0
ENSG00000254540.1	AC040936.1	lncRNA	0.0	0.0
ENSG00000254541.1	MRGPRX6P	unprocessed_pseudogene	0.0017950737	0.0
ENSG00000254542.1	NAV2-AS3	lncRNA	0.05622128	0.0
ENSG00000254543.1	HSPD1P2	processed_pseudogene	0.07755517	0.0
ENSG00000254544.1	PCNAP4	processed_pseudogene	0.041667096	0.0
ENSG00000254545.1	AL354919.2	lncRNA	0.047370635	0.0
ENSG00000254546.1	MRGPRX13P	processed_pseudogene	0.01025212	0.0
ENSG00000254547.1	AC036111.1	unprocessed_pseudogene	0.0017212805	0.0
ENSG00000254548.1	AC105219.1	lncRNA	0.11163181	0.0
ENSG00000254550.1	OMP	protein_coding	0.51051795	0.28364998
ENSG00000254551.1	AP000873.3	lncRNA	1.1169559	0.77400005
ENSG00000254552.1	XIRP2-AS1	lncRNA	0.037113894	0.0
ENSG00000254553.1	AL033529.1	protein_coding	0.0229667	0.0
ENSG00000254554.1	AC080023.1	lncRNA	4.455108	2.0949502
ENSG00000254555.1	AP003730.1	processed_pseudogene	0.0014490641	0.0
ENSG00000254556.1	AF131215.2	lncRNA	0.6028359	0.2316
ENSG00000254557.1	AC091047.1	lncRNA	1.7045186	0.1909
ENSG00000254558.1	AP005435.1	unprocessed_pseudogene	0.015439607	0.0
ENSG00000254559.1	AC069287.2	lncRNA	0.0	0.0
ENSG00000254560.6	BBOX1-AS1	lncRNA	0.069618426	0.0
ENSG00000254561.4	AP003393.1	lncRNA	0.05620108	0.0348
ENSG00000254562.7	LINC01493	lncRNA	0.0010581281	0.0
ENSG00000254563.1	AP002768.1	lncRNA	0.041129164	0.0
ENSG00000254564.1	AC100767.1	processed_pseudogene	0.028083056	0.0
ENSG00000254565.1	MTND2P26	processed_pseudogene	0.072254285	0.0
ENSG00000254566.1	AC087277.1	lncRNA	0.07954847	0.0
ENSG00000254567.2	UBTFL9	processed_pseudogene	0.0059533007	0.0
ENSG00000254568.1	AP003501.1	lncRNA	0.0	0.0
ENSG00000254569.1	AP002004.1	unprocessed_pseudogene	0.018459804	0.0
ENSG00000254571.1	AL358937.1	lncRNA	0.17378493	0.0
ENSG00000254572.2	GLULP3	processed_pseudogene	0.2942828	0.17985001
ENSG00000254573.1	AP004550.1	lncRNA	0.0034669954	0.0
ENSG00000254574.1	AC105219.2	lncRNA	0.03935488	0.0
ENSG00000254575.2	AC022039.1	lncRNA	0.0015612808	0.0
ENSG00000254576.2	OR4C1P	transcribed_unprocessed_pseudogene	0.0003945813	0.0
ENSG00000254577.1	AC087276.1	lncRNA	62.714523	47.82125
ENSG00000254578.1	AC084125.1	lncRNA	0.0	0.0
ENSG00000254579.2	AC090720.1	transcribed_processed_pseudogene	0.0092886705	0.0
ENSG00000254580.1	LINC02719	lncRNA	0.023228966	0.0
ENSG00000254581.1	AC068587.1	processed_pseudogene	0.0135527095	0.0
ENSG00000254582.1	PSMA2P1	processed_pseudogene	0.78306556	0.33235002
ENSG00000254583.1	AC021269.1	processed_pseudogene	0.025484238	0.0
ENSG00000254584.2	AL035078.1	lncRNA	0.10268601	0.06345
ENSG00000254585.5	MAGEL2	protein_coding	0.032387782	0.0
ENSG00000254586.2	AC124301.1	lncRNA	0.003827389	0.0
ENSG00000254587.2	AP003066.1	lncRNA	0.011232906	0.0
ENSG00000254588.1	ETS1-AS1	lncRNA	0.098598324	0.0
ENSG00000254589.1	EIF4A2P3	processed_pseudogene	0.37978414	0.21745
ENSG00000254590.1	AP003396.2	processed_pseudogene	0.06553005	0.0
ENSG00000254591.1	AP003532.1	processed_pseudogene	0.0	0.0
ENSG00000254592.1	AC123788.1	lncRNA	0.090733394	0.0
ENSG00000254593.1	OR7E126P	unprocessed_pseudogene	1.9115213	1.1256
ENSG00000254594.5	LINC02686	lncRNA	0.0006582266	0.0
ENSG00000254595.1	AC084337.1	processed_pseudogene	40.896957	32.24545
ENSG00000254596.1	AP002748.3	processed_pseudogene	0.26576895	0.0
ENSG00000254598.3	CSNK2A3	protein_coding	0.86058956	0.72345
ENSG00000254599.1	AP003715.1	lncRNA	0.010891134	0.0
ENSG00000254601.1	CYCSP26	processed_pseudogene	0.008848374	0.0
ENSG00000254602.2	AP000662.1	lncRNA	0.730205	0.42075002
ENSG00000254603.1	OR5M6P	unprocessed_pseudogene	0.0030445317	0.0
ENSG00000254604.1	AP002336.2	lncRNA	9.278763	6.7033997
ENSG00000254605.1	AP003555.1	lncRNA	0.029818129	0.0
ENSG00000254606.1	AC013714.1	lncRNA	0.4874266	0.24270001
ENSG00000254607.2	AP001783.1	lncRNA	0.11361409	0.0
ENSG00000254609.1	AC136443.1	unprocessed_pseudogene	0.006016946	0.0
ENSG00000254610.3	AC004923.1	transcribed_unprocessed_pseudogene	0.2221801	0.1286
ENSG00000254612.2	DNAJB6P1	processed_pseudogene	13.685632	11.7698
ENSG00000254613.2	OR6M2P	transcribed_unprocessed_pseudogene	0.010455369	0.0
ENSG00000254614.2	AP003068.2	lncRNA	4.200366	2.99065
ENSG00000254615.3	AC027031.2	lncRNA	2.1322606	1.069
ENSG00000254616.1	AP001775.1	processed_pseudogene	2.1829019	1.4587
ENSG00000254617.1	AP005435.2	unprocessed_pseudogene	4.413793e-05	0.0
ENSG00000254618.1	TMED10P1	processed_pseudogene	0.0	0.0
ENSG00000254619.1	AC113192.1	lncRNA	0.0165265	0.0
ENSG00000254620.1	AL050327.1	lncRNA	0.054301575	0.0
ENSG00000254621.1	SETP16	processed_pseudogene	0.12799674	0.0
ENSG00000254622.1	NAV2-AS4	lncRNA	0.029984629	0.0
ENSG00000254623.1	DEFB108E	unprocessed_pseudogene	0.0	0.0
ENSG00000254624.1	OR4R3P	unprocessed_pseudogene	0.0	0.0
ENSG00000254625.1	AF233439.1	lncRNA	0.07083793	0.0
ENSG00000254626.1	AP003100.1	lncRNA	0.0023072904	0.0
ENSG00000254627.1	AL035078.2	lncRNA	0.008341379	0.0
ENSG00000254629.1	AP002370.1	processed_pseudogene	0.03643793	0.0
ENSG00000254630.1	AP001922.2	lncRNA	0.014523743	0.0
ENSG00000254631.5	AP001372.1	lncRNA	2.1410131	1.5752001
ENSG00000254632.2	AP003119.1	lncRNA	0.31557912	0.07195
ENSG00000254633.2	AL512590.2	transcribed_unitary_pseudogene	0.0	0.0
ENSG00000254634.4	SMG1P6	unprocessed_pseudogene	5.300291	3.86455
ENSG00000254635.6	WAC-AS1	lncRNA	22.998734	19.39295
ENSG00000254636.1	ARMS2	protein_coding	0.015721971	0.0
ENSG00000254637.1	OR4A18P	unprocessed_pseudogene	0.0	0.0
ENSG00000254638.1	AP002884.1	lncRNA	0.9817356	0.70125
ENSG00000254639.1	AC116021.1	lncRNA	1.699096	0.85975003
ENSG00000254641.1	AC091564.3	lncRNA	0.0	0.0
ENSG00000254642.1	COX6CP5	processed_pseudogene	0.0077556656	0.0
ENSG00000254644.1	AC007751.1	processed_pseudogene	0.042056948	0.0
ENSG00000254645.2	AC087379.1	lncRNA	0.0035556655	0.0
ENSG00000254646.1	OR8B10P	unprocessed_pseudogene	0.008643941	0.0
ENSG00000254647.7	INS	protein_coding	0.003920197	0.0
ENSG00000254648.1	AP000911.1	lncRNA	0.16787675	0.074599996
ENSG00000254649.1	AP003086.2	lncRNA	42.298325	26.7349
ENSG00000254650.1	MTCYBP41	processed_pseudogene	0.028189952	0.0
ENSG00000254651.1	AC018716.1	lncRNA	0.0	0.0
ENSG00000254653.1	AC024475.1	lncRNA	9.328486	6.7847004
ENSG00000254654.2	LINC02685	lncRNA	0.020414483	0.0
ENSG00000254655.1	AP004607.1	processed_pseudogene	0.0	0.0
ENSG00000254656.3	RTL1	protein_coding	0.07419004	0.008099999
ENSG00000254658.3	OR8J2	polymorphic_pseudogene	0.00052758626	0.0
ENSG00000254659.3	LINC02715	lncRNA	0.14533842	0.0
ENSG00000254660.1	AP002512.2	processed_pseudogene	0.0	0.0
ENSG00000254661.3	LINC02682	lncRNA	0.0164534	0.0
ENSG00000254662.1	AP000781.1	lncRNA	0.7755596	0.4614
ENSG00000254663.1	OR4A11P	unprocessed_pseudogene	0.0	0.0
ENSG00000254664.1	AC103681.2	lncRNA	0.95782095	0.47285
ENSG00000254665.1	AC091053.1	lncRNA	0.0	0.0
ENSG00000254668.1	AC023442.1	processed_pseudogene	0.0	0.0
ENSG00000254669.1	AL135934.1	lncRNA	0.006938818	0.0
ENSG00000254670.1	RASSF10-DT	lncRNA	0.21966304	0.0
ENSG00000254672.1	AL136146.1	processed_pseudogene	0.6843344	0.077800006
ENSG00000254673.1	AC110275.1	protein_coding	0.0	0.0
ENSG00000254674.1	OR4A42P	unprocessed_pseudogene	0.0016920196	0.0
ENSG00000254675.1	AP003032.1	lncRNA	0.15791535	0.0
ENSG00000254676.1	AP000873.4	lncRNA	6.0808635	4.3931
ENSG00000254677.1	OSBPL9P2	processed_pseudogene	0.04946719	0.0
ENSG00000254678.1	AP005018.1	processed_pseudogene	1.0284894	0.49019998
ENSG00000254680.1	AC079329.1	lncRNA	0.0	0.0
ENSG00000254681.6	PKD1P5	transcribed_unprocessed_pseudogene	3.2834313	1.15365
ENSG00000254682.1	AP002387.1	lncRNA	12.577755	10.10365
ENSG00000254683.1	SNRPCP6	processed_pseudogene	0.5290753	0.0
ENSG00000254684.1	AP002803.1	processed_pseudogene	0.05083803	0.0
ENSG00000254685.6	FPGT	protein_coding	4.284014	3.30495
ENSG00000254686.2	AL138812.1	lncRNA	0.04687537	0.0
ENSG00000254687.1	AC009646.2	lncRNA	0.110193595	0.0
ENSG00000254688.1	AC013549.3	lncRNA	0.014924237	0.0
ENSG00000254689.3	LINC02235	lncRNA	0.18742119	0.1435
ENSG00000254690.1	AC233992.1	lncRNA	0.0	0.0
ENSG00000254691.1	AP002812.3	lncRNA	3.5415246	2.4722
ENSG00000254692.1	AL136295.1	protein_coding	0.0	0.0
ENSG00000254693.1	AC010768.1	lncRNA	10.274722	5.35575
ENSG00000254694.1	AP001893.1	lncRNA	7.29646	5.2954
ENSG00000254695.2	AC087379.2	lncRNA	0.022572808	0.0
ENSG00000254697.1	COPS8P3	processed_pseudogene	0.03666927	0.0
ENSG00000254698.1	AP000893.2	lncRNA	2.6676095	0.77585
ENSG00000254699.1	LINC02695	lncRNA	0.2250747	0.0
ENSG00000254700.1	DEFB131C	processed_pseudogene	0.0	0.0
ENSG00000254701.3	AC138866.1	unprocessed_pseudogene	1.5998659	0.57105
ENSG00000254702.1	AP002353.1	processed_pseudogene	0.015618227	0.0
ENSG00000254703.2	SENCR	lncRNA	14.461038	12.575649
ENSG00000254704.3	AP002358.2	processed_pseudogene	0.32555345	0.13435
ENSG00000254705.1	AP000722.1	lncRNA	0.012731626	0.0
ENSG00000254706.3	AL512785.2	protein_coding	0.0	0.0
ENSG00000254707.1	AC104237.1	lncRNA	0.07692808	0.0
ENSG00000254708.1	MMADHCP2	processed_pseudogene	3.2222772	1.632
ENSG00000254709.8	IGLL5	protein_coding	1.3194679	0.41935
ENSG00000254710.2	AP001970.1	lncRNA	0.031313006	0.0
ENSG00000254712.1	AC087280.1	processed_pseudogene	0.094922855	0.0
ENSG00000254713.2	HNRNPA1P72	processed_pseudogene	0.03794424	0.0
ENSG00000254715.3	OR7E154P	unprocessed_pseudogene	0.00086955674	0.0
ENSG00000254717.2	GLYATL1P2	transcribed_unprocessed_pseudogene	0.055323355	0.0
ENSG00000254718.6	AL157756.1	lncRNA	0.93659574	0.81135
ENSG00000254719.1	AC080023.2	processed_pseudogene	3.2027304	1.8296001
ENSG00000254720.1	MRGPRX10P	unprocessed_pseudogene	0.0014858128	0.0
ENSG00000254721.1	AP000879.1	lncRNA	0.0	0.0
ENSG00000254722.1	FAM8A2P	unprocessed_pseudogene	0.024309754	0.0
ENSG00000254723.1	OR4A12P	unprocessed_pseudogene	0.0	0.0
ENSG00000254724.1	OR7E10P	unprocessed_pseudogene	0.14001083	0.0
ENSG00000254725.1	AC009643.1	processed_pseudogene	0.0	0.0
ENSG00000254726.3	MEX3A	protein_coding	2.007707	0.6141
ENSG00000254727.1	PTP4A1P6	transcribed_processed_pseudogene	0.14657202	0.0
ENSG00000254728.1	AC027369.3	unprocessed_pseudogene	0.0023192116	0.0
ENSG00000254730.1	AP002453.1	processed_pseudogene	3.7338448	1.74405
ENSG00000254731.1	AP003059.1	lncRNA	0.44040373	0.16260001
ENSG00000254732.2	AP001931.1	protein_coding	0.5360065	0.33875
ENSG00000254733.1	AP001831.1	lncRNA	0.46085215	0.15724999
ENSG00000254734.1	AC107973.1	lncRNA	0.0074476846	0.0
ENSG00000254735.1	HMGB1P42	processed_pseudogene	0.016837833	0.0
ENSG00000254736.1	BRD9P1	processed_pseudogene	0.021687588	0.0
ENSG00000254737.2	OR10G4	protein_coding	0.0055471924	0.0
ENSG00000254738.1	MRGPRX11P	unprocessed_pseudogene	0.0035501483	0.0
ENSG00000254739.1	AC137894.1	lncRNA	3.96368	2.9793
ENSG00000254740.2	AP003396.3	lncRNA	0.12266818	0.0
ENSG00000254741.1	AC067930.1	lncRNA	0.0	0.0
ENSG00000254743.1	OR10V3P	unprocessed_pseudogene	0.18317585	0.066
ENSG00000254744.3	AC084855.1	lncRNA	0.10126641	0.0
ENSG00000254746.6	AC103855.2	lncRNA	0.021380296	0.0157
ENSG00000254747.1	MTND4LP18	processed_pseudogene	0.009449755	0.0
ENSG00000254748.1	HNRNPCP8	processed_pseudogene	0.08273438	0.02235
ENSG00000254749.1	OR5BD1P	unprocessed_pseudogene	0.009286995	0.0
ENSG00000254750.1	CASP1P2	unprocessed_pseudogene	0.21046089	0.0871
ENSG00000254751.3	TRIM64DP	transcribed_unprocessed_pseudogene	0.0014874878	0.0
ENSG00000254752.2	OR5M2P	transcribed_unprocessed_pseudogene	0.0040997043	0.0
ENSG00000254753.1	AC022690.2	lncRNA	0.0	0.0
ENSG00000254754.1	AC013799.1	lncRNA	0.00412601	0.0
ENSG00000254755.1	AP001189.2	processed_pseudogene	0.12037812	0.0
ENSG00000254756.1	AP001107.6	lncRNA	3.5141394	2.8042002
ENSG00000254757.1	AC127526.1	lncRNA	0.38994756	0.12745
ENSG00000254758.1	AP000889.1	unprocessed_pseudogene	0.014716551	0.0
ENSG00000254759.1	NAP1L1P1	processed_pseudogene	2.8362794	1.5877
ENSG00000254760.1	AC008750.1	lncRNA	1.2817698	1.0288
ENSG00000254762.1	AP001107.7	lncRNA	0.8908932	0.4391
ENSG00000254764.2	TRIM53CP	unprocessed_pseudogene	0.0012721183	0.0
ENSG00000254765.1	AC011092.1	processed_pseudogene	0.0	0.0
ENSG00000254767.1	OR2AL1P	unprocessed_pseudogene	0.00058167486	0.0
ENSG00000254768.6	AC104009.1	lncRNA	0.003498916	0.0
ENSG00000254769.4	OR4A4P	unprocessed_pseudogene	0.00023083742	0.0
ENSG00000254770.1	OR4D7P	unprocessed_pseudogene	0.007822365	0.0
ENSG00000254771.1	AP001893.2	processed_pseudogene	0.41752702	0.0
ENSG00000254772.10	EEF1G	protein_coding	0.0004720197	0.0
ENSG00000254775.2	AC021393.1	lncRNA	0.014505615	0.0
ENSG00000254776.1	PRR23D3P	unprocessed_pseudogene	0.0	0.0
ENSG00000254777.5	AC022182.1	lncRNA	2.60156	1.7479
ENSG00000254779.4	EGLN1P1	transcribed_processed_pseudogene	0.0	0.0
ENSG00000254780.1	AC023232.1	processed_pseudogene	1.1723384	0.8207
ENSG00000254781.1	GVINP2	processed_pseudogene	0.22823104	0.063700005
ENSG00000254783.1	AP003084.1	processed_pseudogene	6.7649465	5.4856997
ENSG00000254784.1	LRRC6P1	processed_pseudogene	0.0004909359	0.0
ENSG00000254785.1	AP005435.3	unprocessed_pseudogene	0.009065814	0.0
ENSG00000254786.1	AP001636.1	unprocessed_pseudogene	1.3762	0.64945
ENSG00000254787.1	AP001825.1	lncRNA	0.154254	0.0
ENSG00000254788.7	CKLF-CMTM1	protein_coding	0.044389166	0.0
ENSG00000254789.3	AC073172.1	lncRNA	0.18210779	0.0
ENSG00000254790.1	AP000842.1	lncRNA	0.027805224	0.0
ENSG00000254791.1	FAR1-IT1	lncRNA	36.41491	27.94025
ENSG00000254792.1	AP003716.1	processed_pseudogene	0.03405103	0.0
ENSG00000254793.1	FDPSP4	processed_pseudogene	0.25143546	0.139
ENSG00000254794.1	AP000676.1	processed_pseudogene	0.1374733	0.0
ENSG00000254795.1	OR5AP1P	unprocessed_pseudogene	0.00013073892	0.0
ENSG00000254796.1	AC134684.1	processed_pseudogene	0.0	0.0
ENSG00000254798.1	TFAMP2	processed_pseudogene	0.044722073	0.0
ENSG00000254799.1	SLC25A47P1	processed_pseudogene	0.5963483	0.21204999
ENSG00000254800.2	AP006587.1	transcribed_unprocessed_pseudogene	0.0	0.0
ENSG00000254801.1	AC084851.1	processed_pseudogene	0.025321575	0.0
ENSG00000254802.1	AC022182.2	lncRNA	1.9533538	1.2316
ENSG00000254803.1	AP004607.2	processed_pseudogene	0.0	0.0
ENSG00000254804.1	AP006437.1	lncRNA	0.03306158	0.0
ENSG00000254805.1	SNRPCP14	processed_pseudogene	0.2899027	0.0
ENSG00000254806.5	SYS1-DBNDD2	protein_coding	0.2066522	0.1105
ENSG00000254807.1	OR10AK1P	unprocessed_pseudogene	0.001313399	0.0
ENSG00000254810.1	AP001189.3	lncRNA	0.4603426	0.117850006
ENSG00000254811.5	AP002001.1	transcribed_unprocessed_pseudogene	0.0033454185	0.0
ENSG00000254812.1	AC067930.2	lncRNA	1.1623955	0.88435
ENSG00000254813.5	AC123777.1	lncRNA	1.4139615	0.40395
ENSG00000254814.1	AP003031.1	lncRNA	0.1591798	0.0642
ENSG00000254815.6	LMNTD2-AS1	lncRNA	0.4143269	0.34595
ENSG00000254816.1	AC090857.1	processed_pseudogene	0.0016454188	0.0
ENSG00000254817.1	AC107918.1	unprocessed_pseudogene	0.0045537935	0.0
ENSG00000254818.1	AP004607.3	unprocessed_pseudogene	0.0004016749	0.0
ENSG00000254819.2	ANO3-AS1	lncRNA	0.0015051233	0.0
ENSG00000254820.1	AC107882.1	lncRNA	0.005130246	0.0
ENSG00000254821.1	AL136309.3	lncRNA	0.7688548	0.35595
ENSG00000254822.1	AC023442.2	lncRNA	0.0	0.0
ENSG00000254823.2	LINC02727	lncRNA	0.015285517	0.0
ENSG00000254824.1	AP003461.1	processed_pseudogene	0.31653458	0.0
ENSG00000254825.1	OR9G2P	unprocessed_pseudogene	0.0006187192	0.0
ENSG00000254826.1	AP001922.3	lncRNA	3.0957077	0.771
ENSG00000254827.6	SLC22A18AS	protein_coding	0.5989688	0.41925
ENSG00000254828.1	AP005597.1	unprocessed_pseudogene	0.0	0.0
ENSG00000254829.1	AP003032.2	lncRNA	0.0	0.0
ENSG00000254830.1	AP002428.1	lncRNA	0.00039802954	0.0
ENSG00000254831.1	KRT18P58	processed_pseudogene	0.01729862	0.0
ENSG00000254832.1	OR4A40P	unprocessed_pseudogene	0.0032190147	0.0
ENSG00000254833.1	AP001893.3	lncRNA	0.19014277	0.087850004
ENSG00000254834.4	OR5M10	protein_coding	0.0005808867	0.0
ENSG00000254835.1	RNF185-AS1	lncRNA	0.0	0.0
